id,front,nmaterials,minPoint,maxPoint,aligned.dims,index
f2f683f9-4b26-452d-bf64-9bab9bbf6fd3,"0, 0, 1",0,"-5.04471e+01,-6.58447e-04,-1.41166e+01",",50.4472,129.76,14.1088","10089.43,12976.0658447,2822.54",15869
f2f69e20-cd92-422b-b4be-366d6339b1be,"0, 0, 1",0,"-0.621899,0.,-0.205525","0.621899,0.88375,0.205525","124.3798,88.375,41.105",15870
f2f95e11-4e46-4320-bbf0-741fb279275d,"0, 0, 1",0,"-21.4724,0.,-21.4724","21.4724,49.3656,21.4724","4294.48,4936.56,4294.48",15871
f2fdae96-ce29-4d4d-bf17-5ade2d057be5,"0, 0, 1",0,"-1.015143e+00,6.100000e-05,-1.040458e+00","1.013237,1.521913,1.040458","202.838,152.1852,208.0916",15872
f302f87c-7732-48ae-ae7e-dd119a8c1ef0,"0, 0, 1",0,"-5.96189e-01,-1.10000e-05,-3.57742e-01","0.595942,1.52846,0.3576","119.2131,152.8471,71.5342",15873
f3045cf7-9560-4a55-889d-582441839bb3,"0, 0, 1",0,"-92.871,0.,-12.7327",",92.871,218.902,12.7217","18574.2,21890.2,2545.44",15874
f31abaa3-5e8f-4ebd-b2c2-96b80f2873ca,"0, 0, 1",0,"-25.9335,0.,-21.4971","25.9335,59.938,21.4971","5186.7,5993.8,4299.42",15875
f31ac1b1-aa79-4d7a-a20f-4a83626ca5ce,"0, 0, 1",0,"-24.5132,0.,-16.7421","24.5132,36.2813,16.7421","4902.64,3628.13,3348.42",15876
f3271cac-dcf6-4545-a92c-74d997310f74,"0, 0, 1",0,"-0.217911,0.,-0.275602","0.217911,0.446952,0.275602","43.5822,44.6952,55.1204",15877
f3275068-93d6-4943-af4e-65bb45d29f16,"0, 0, 1",0,"-2.14145e-01,-9.00000e-06,-2.14145e-01","0.214145,0.763468,0.214145","42.829,76.3477,42.829",15878
f328a221-c203-41f2-a64e-23c4eb0dba36,"0, 0, 1",0,"-38.2748,0.,-37.4337",",38.2748,180.6696,37.4337",",7654.96,18066.96,7486.74",15879
f329a323-5932-498d-bda6-1836f2f8ea01,"0, 0, 1",0,"-24.0695,0.,-27.0871",",24.0695,159.1579,27.0871",",4813.9,15915.79,5417.42",15880
f32d99cd-42c0-48f2-a484-686d093bb466,"0, 0, 1",0,"-0.249925,0.,-0.247519","0.249925,0.779105,0.247519","49.985,77.9105,49.5038",15881
f32e8737-13f3-474a-a9b5-9e329200b6c7,"0, 0, 1",0,"-29.7159,0.,-22.4605","29.7159,63.5858,22.4605","5943.18,6358.58,4492.1",15882
f32fb422-a6ea-4bbc-b0f7-6df331725485,"0, 0, 1",0,"-1.005e+00,-1.000e-06,-1.925e-01","1.005,0.57,0.1925","201.,57.0001,38.5",15883
f33cf33b-ab28-41b7-95fc-c05d527c32b3,"0, 0, 1",0,"-65.0195,0.,-32.202","65.0195,74.1778,32.202","13003.9,7417.78,6440.4",15884
f33f69a1-bdd4-4432-bfb5-950a3606397c,"0, 0, 1",0,"-0.254289,0.000624,-0.255138","0.254351,0.692417,0.254497","50.864,69.1793,50.9635",15885
f341c3e5-1984-4fba-9809-fbd5e83d1435,"0, 0, 1",0,"-24.0758,0.,-24.0759","24.0758,10.6093,24.0758","4815.16,1060.93,4815.17",15886
f344cf35-7c32-42bc-aa68-2d6f73684e04,"0, 0, 1",0,"-19.6631,0.0440522,-19.6631","19.6631,76.4415,19.6631","3932.62,7639.74478,3932.62",15887
f34df4de-8c79-4d68-9a50-8dc61c5f6606,"0, 0, 1",0,"-4.97101e+01,-1.38014e-16,-4.97101e+01","49.7101,33.7945,49.7101","9942.02,3379.45,9942.02",15888
f34f07c9-536e-4d87-90f8-b53b328f5d8d,"0, 0, 1",0,"-3.29073e-01,-1.58000e-04,-3.29071e-01","0.32911,0.408462,0.329078","65.8183,40.862,65.8149",15889
f350c1ba-8040-4750-9e6e-f45cfbf916a4,"0, 0, 1",0,"-1.01277,0.001222,-0.97131","1.01208,0.645436,0.971858","202.485,64.4214,194.3168",15890
f3530bb9-5ab0-468e-b34a-6d168b56834e,"0, 0, 1",0,"-42.271,0.,-29.1517","42.2709,95.0891,28.9975","8454.19,9508.91,5814.92",15891
f3536723-c32e-4d7e-b901-c5ef2f017aa8,"0, 0, 1",0,"-32.8919,0.,-22.8947",",32.8911,110.315,22.8756",",6578.3,11031.5,4577.03",15892
f357431a-1945-485f-9f24-038e941a84bd,"0, 0, 1",0,"-1.50058e+02,-4.30719e-06,-3.05070e+01","150.058,250.001,30.5025","30011.6,25000.10043072,6100.95",15893
f357a38b-c67f-4f52-8989-5f48f06fee1c,"0, 0, 1",0,"-9.35706e-01,-6.09000e-04,-2.82937e-01","0.935099,0.501554,0.282874","187.0805,50.2163,56.5811",15894
f359bfc0-b006-43c6-95b8-49980a14f14a,"0, 0, 1",0,"-1.22616,0.,-0.47099","1.22664,0.896697,0.47113","245.28,89.6697,94.212",15895
f366b9ef-9127-405e-b263-58db5a986fcd,"0, 0, 1",0,"-0.283968,0.,-0.21696","0.283968,0.703511,0.217138","56.7936,70.3511,43.4098",15896
f36e0ddb-3e76-4ff8-8b7b-d2404a995ed2,"0, 0, 1",0,"-3.71661e+01,-2.02061e-03,-3.26868e+01","37.1661,48.5906,32.6868","7433.22,4859.262061,6537.36",15897
f370f783-1c78-4623-a702-9459bf2ea196,"0, 0, 1",0,"-4.49621e+01,1.74132e-04,-2.46752e+01","44.9621,57.9585,24.6752","8992.42,5795.8325868,4935.04",15898
f372bfc7-7f4c-451c-a245-694ea7d4f957,"0, 0, 1",0,"-4.62612e+01,-6.21338e-03,-2.88768e+01",",46.2651,194.63,28.8786",",9252.63,19463.621338,5775.54",15899
f37307a9-0026-4979-a238-10e701982c59,"0, 0, 1",0,"-0.281804,-0.,-0.205614","0.281804,0.543925,0.205614","56.3608,54.3925,41.1228",15900
f3733cc8-415b-48fd-9f0d-0d2682d036e5,"0, 0, 1",0,"-0.272094,0.001465,-0.251295","0.272101,0.643224,0.251359","54.4195,64.1759,50.2654",15901
f378257b-a80f-437b-a802-6b134292d8ec,"0, 0, 1",0,"-3.99512e+01,-1.17571e-07,-6.73415e-01","39.9512,51.3543,0.673417","7990.24,5135.43001176,134.6832",15902
f37a3c1c-151c-4f81-9335-2fcafc62e46c,"0, 0, 1",0,"-19.1949,0.,-19.1912","19.1972,42.8466,19.2038","3839.21,4284.66,3839.5",15903
f380e8b1-0f97-4966-bceb-d730fa53f01c,"0, 0, 1",0,"-1.33389e+00,-2.56000e-04,-8.50527e-01","1.33388,0.903693,0.851102","266.777,90.3949,170.1629",15904
f38489ad-525b-4bc7-b182-c14219c06b83,"0, 0, 1",0,"-71.7744,0.,-41.3344","71.7744,46.4451,41.3344","14354.88,4644.51,8266.88",15905
f3860efc-610a-47c8-ba94-f016835ecda2,"0, 0, 1",0,"-3.01256e-01,-2.39000e-04,-3.02951e-01","0.301256,0.39506,0.303129","60.2512,39.5299,60.608",15906
f386838d-e8af-4ea3-8ebf-141c9bb4ca74,"0, 0, 1",0,"-76.9415,0.,-46.3367","76.9083,93.2965,46.3241","15384.98,9329.65,9266.08",15907
f389f433-428d-4c44-b0fe-a25c81f7ec64,"0, 0, 1",0,"-0.811887,-0.001018,-0.285938","0.811884,2.26272,0.285178","162.3771,226.3738,57.1116",15908
f38acbe9-a5d2-421f-adf8-335b8f9c5d6b,"0, 0, 1",0,"-1.27331e+02,1.28418e-02,-5.51322e+01","127.301,102.709,55.0783","25463.2,10269.61582,11021.05",15909
f38e9381-0c37-47b9-92f8-8f543508978c,"0, 0, 1",0,"-2.24929e+01,-1.52588e-06,-1.80460e+01","22.494,49.982,18.0387","4498.69,4998.20015259,3608.47",15910
f38eafe7-dd04-4bd5-97c3-d62f615b7339,"0, 0, 1",0,"-0.474113,0.,-0.435911","0.474488,1.014312,0.436342",",94.8601,101.4312,87.2253",15911
f394d524-89b1-4acf-a21a-7eae82390fb5,"0, 0, 1",0,"-0.604286,0.,-0.260425","0.604362,0.820537,0.260425","120.8648,82.0537,52.085",15912
f395c1e3-b015-43a4-9ba8-efad92bcb4e0,"0, 0, 1",0,"-0.24153,0.,-0.209754","0.24153,0.437174,0.209754","48.306,43.7174,41.9508",15913
f397af33-15e0-4239-80d6-4ae7c58af0ce,"0, 0, 1",0,"-0.915687,-0.,-0.187217","0.915687,0.689186,0.187217","183.1374,68.9186,37.4434",15914
f39bda68-c328-441c-af05-26d6d4aadb12,"0, 0, 1",0,"-8.09206e+01,-2.63074e-02,-2.34070e+01",",80.9373,102.157,23.3695","16185.79,10218.33074,4677.65",15915
f39d1c67-f0ce-40f1-90ff-11c27760bfbf,"0, 0, 1",0,"-1.267069,0.,-0.413686","1.267069,0.865596,0.413653","253.4138,86.5596,82.7339",15916
f3a1cc15-c18b-49e7-be30-8f7698a26129,"0, 0, 1",0,"-1.36292e+01,-3.64561e-04,-1.36505e+01","13.6292,64.5554,13.6597","2725.84,6455.5764561,2731.02",15917
f3a448fe-ce0e-4aae-a7f7-509baac3406e,"0, 0, 1",0,"-0.477867,0.,-0.208901","0.477867,0.614569,0.208926","95.5734,61.4569,41.7827",15918
f3a52dcb-b4c1-4682-a1ef-5b8387a7760a,"0, 0, 1",0,"-0.149469,-0.,-0.078149","0.149192,1.56218,0.078149",",29.8661,156.218,15.6298",15919
f3a753b1-7bf0-48ff-98b3-ee05819e6d65,"0, 0, 1",0,"-27.1662,0.,-27.1662","27.1662,60.,27.1662","5433.24,6000.,5433.24",15920
f3a8453b-a69d-4227-a501-97dd702bbbe7,"0, 0, 1",0,"-0.307641,0.,-0.176666","0.307641,0.780265,0.176285","61.5282,78.0265,35.2951",15921
f3ad0290-c182-4316-a727-07be002ad838,"0, 0, 1",0,"-80.,0.,-37.","80.,84.,37.0002","16000.,8400.,7400.02",15922
f3b12a0c-9a87-4c97-bad8-2fc092ee4b51,"0, 0, 1",0,"-1.35000e+02,-1.04907e-05,-1.50000e+01","135.,220.013,15.","27000.,22001.30104907,3000.",15923
f3c2cd19-b699-40fd-9f97-ec732222230f,"0, 0, 1",0,"-50.,0.,-17.8001",",50.,150.,17.8011","10000.,15000.,3560.12",15924
f3c77c13-9f3e-4a54-9197-064daebcc21f,"0, 0, 1",0,"-0.560982,0.,-0.279395","0.560982,2.05993,0.279395","112.1964,205.993,55.879",15925
f3c81af0-3e4d-42da-95c7-d583dff9e8bf,"0, 0, 1",0,"-7.51000e+01,-1.54144e-15,-3.27611e+01",",75.1,236.1,32.7611","15020.,23610.,6552.22",15926
f3cff390-f52f-4646-ae59-bf9a8d32f5d1,"0, 0, 1",0,"-0.312592,0.,-0.312681","0.312592,0.08,0.312681","62.5184,8.,62.5362",15927
f3d547c6-405f-44df-9a64-2780b048b658,"0, 0, 1",0,"-7.0746,0.,-8.1423",",7.5254,57.3033,6.6831","1460.,5730.33,1482.54",15928
f3d56c09-fb27-4ae9-a9ec-f75be5a893bb,"0, 0, 1",0,"-46.1686,0.,-46.0393",",46.1686,228.7557,46.0393",",9233.72,22875.57,9207.86",15929
f3d664c5-0d7e-4312-aadb-7718e035f80c,"0, 0, 1",0,"-4.00146e+01,-2.44837e-15,-4.00151e+01","40.0146,41.4058,40.0151","8002.92,4140.58,8003.02",15930
f3dccddc-f97c-4177-b308-dd2d33d6b8da,"0, 0, 1",0,"-27.7762,0.,-12.4766","27.7762,23.0989,12.4766","5555.24,2309.89,2495.32",15931
f3e5079c-71fc-41b3-80ce-edad3b848122,"0, 0, 1",0,"-37.0705,0.,-32.3205","37.0706,83.8173,32.3399","7414.11,8381.73,6466.04",15932
f3e723dc-db3c-4309-a8b2-05008ba5e400,"0, 0, 1",0,"-5.16076e-01,-3.90000e-05,-2.09561e-01","0.516076,1.3717,0.209561","103.2152,137.1739,41.9122",15933
f3ee29d4-161c-4d52-b0a6-f92105c5f269,"0, 0, 1",0,"-1.03603e+00,1.63000e-04,-3.27109e-01","1.03603,1.90633,0.327557","207.206,190.6167,65.4666",15934
f3f17edc-96ce-46a2-80a8-f43aa9f1ae5c,"0, 0, 1",0,"-0.312267,0.,-0.336826","0.312267,0.796449,0.337099","62.4534,79.6449,67.3925",15935
f3f2b1f4-1aab-4142-80ce-8ae78a399e58,"0, 0, 1",0,"-0.700001,0.,-0.275003","0.700001,0.795001,0.275003","140.0002,79.5001,55.0006",15936
f3f42002-4735-4d25-beb0-4b5354ded3e3,"0, 0, 1",0,"-9.88468,-0.0249145,-9.88417",",9.87283,52.343,9.88882","1975.751,5236.79145,1977.299",15937
f3fcb83e-c887-4638-954a-48f8761fef9a,"0, 0, 1",0,"-68.1963,0.,-45.7174","68.1963,74.6689,45.7174","13639.26,7466.89,9143.48",15938
f3fceff6-41e9-4994-b79d-faad21aa0fda,"0, 0, 1",0,"-0.45795,-0.000474,-0.407917","0.458253,0.970948,0.407998","91.6203,97.1422,81.5915",15939
f3fd3d54-f7c2-4bbe-9c49-8a529891ac3e,"0, 0, 1",0,"-34.9637,-0.0664048,-34.9637","34.9637,6.83121,34.9637","6992.74,689.76148,6992.74",15940
f4059cd2-a7ee-49f9-bcad-1654dc165ab1,"0, 0, 1",0,"-1.05369,0.,-0.448301","1.05367,0.766273,0.448546","210.736,76.6273,89.6847",15941
f40672ae-f39f-4d82-a58a-054db764b192,"0, 0, 1",0,"-20.5587,0.,-22.4074","20.5311,92.5326,22.4322","4108.98,9253.26,4483.96",15942
f409f4f8-68c8-4a25-bcc7-d631f22066b2,"0, 0, 1",0,"-0.401363,0.,-0.204065","0.401363,0.468223,0.204065","80.2726,46.8223,40.813",15943
f40dbe9d-9282-4dc2-ba19-38abfe6e7dbf,"0, 0, 1",0,"-0.411091,0.,-0.405008","0.411091,0.354731,0.405008","82.2182,35.4731,81.0016",15944
f4187be1-985f-44e2-8b82-d5653ff86400,"0, 0, 1",0,"-1.349,-0.001905,-0.622736","1.34716,0.865836,0.622727","269.616,86.7741,124.5463",15945
f428536f-cf78-4e28-acb5-816ad9bd16fc,"0, 0, 1",0,"-32.2721,0.,-32.2519","32.2607,68.4943,32.2519","6453.28,6849.43,6450.38",15946
f42becb7-8aed-411c-9968-43b350e658f4,"0, 0, 1",0,"-0.388635,0.,-0.383994","0.388635,0.799481,0.383994","77.727,79.9481,76.7988",15947
f42dcee7-874d-4b48-b509-41eac38756c7,"0, 0, 1",0,"-15.3914,0.,-12.9121","15.3914,4.5801,12.9121","3078.28,458.01,2582.42",15948
f42fe2e9-8911-44e2-896a-4cc69bd64849,"0, 0, 1",0,"-41.3042,0.,-41.1929","41.2987,89.5652,41.1903","8260.29,8956.52,8238.32",15949
f43310eb-270b-49ec-aef9-11103921b224,"0, 0, 1",0,"-1.115141,0.,-1.096702","1.11514,2.261409,1.096285","223.0281,226.1409,219.2987",15950
f4415c22-7722-4616-9bb0-71ca2ab788f4,"0, 0, 1",0,"-0.3275,0.,-0.3275","0.3275,0.212558,0.3275","65.5,21.2558,65.5",15951
f445cb59-0f98-43af-b143-420adc58ffd5,"0, 0, 1",0,"-9.88824e+01,-9.82685e-02,-1.10271e+02",",99.0516,110.827,110.412","19793.4,11092.52685,22068.3",15952
f44dc1ee-3b57-41bf-86d5-4f6d025fccd8,"0, 0, 1",0,"-0.383228,-0.000565,-0.383908","0.383326,0.887938,0.383238","76.6554,88.8503,76.7146",15953
f44fe630-f6f9-42de-b105-28682786d77d,"0, 0, 1",0,"-0.175001,0.,-0.175001","0.175001,1.558,0.175001",",35.0002,155.8,35.0002",15954
f4606f38-bf63-4e27-973f-7f90b9dce5e8,"0, 0, 1",0,"-7.29726e+01,3.20206e-03,-1.99169e+01",",72.9476,129.333,19.9599","14592.02,12932.979794,3987.68",15955
f467e918-afe5-45af-b778-2dfcd88680c5,"0, 0, 1",0,"-1.10480e+00,-6.71000e-04,-1.04862e+00","1.1074,1.42221,1.04862","221.22,142.2881,209.724",15956
f471ada5-036a-4e56-a46b-74b788d07774,"0, 0, 1",0,"-5.97012e+01,-2.44141e-05,-2.93000e+01",",59.7012,220.019,29.3","11940.24,22001.90244141,5860.",15957
f477a2be-bab2-41f9-85e7-9da2cd00678e,"0, 0, 1",0,"-47.4774,0.,-33.3648",",47.4774,173.05,33.3648",",9495.48,17305.,6672.96",15958
f4783a01-3f03-410b-b940-6bfda75f6b27,"0, 0, 1",0,"-0.307153,0.,-0.278618","0.307153,0.79443,0.277962","61.4306,79.443,55.658",15959
f47a5037-f22c-4447-9389-069ec32b7fe3,"0, 0, 1",0,"-1.112556e+00,3.100000e-05,-4.672340e-01","1.112227,0.891285,0.467332","222.4783,89.1254,93.4566",15960
f483495b-4800-4333-8bae-39d63fcb5ce9,"0, 0, 1",0,"-6.00750e+01,-3.42369e-04,-6.14990e+01",",60.075,193.795,61.5001","12015.,19379.5342369,12299.91",15961
f4865079-ed33-416b-9fa6-fab44c46658a,"0, 0, 1",0,"-22.7567,0.,-22.7555",",22.7567,149.7398,22.7555",",4551.34,14973.98,4551.1",15962
f486d690-f81d-4ba7-a96f-569c5cb44eef,"0, 0, 1",0,"-4.86131e+01,5.68511e-03,-6.80713e+01",",48.4877,121.231,68.1268",",9710.08,12122.531489,13619.81",15963
f488edb2-ddc8-40ae-988c-c564ee6021a3,"0, 0, 1",0,"-28.7623,0.,-23.076","28.7623,41.8768,23.076","5752.46,4187.68,4615.2",15964
f4915c0f-4986-4488-bb96-ed56324fc024,"0, 0, 1",0,"-9.19687e+01,-4.49043e-02,-6.81479e+00",",91.9971,112.022,6.81481","18396.58,11206.69043,1362.96",15965
f492f459-49a3-4ae0-8e74-42f40295e05c,"0, 0, 1",0,"-20.3,0.,-20.3","20.3,4.,20.3","4060.,400.,4060.",15966
f4a7af7a-d1e1-43db-8d66-c7285bf13053,"0, 0, 1",0,"-8.92627e+01,5.16006e-02,-2.51421e+01","89.2627,92.8639,25.1531","17852.54,9281.22994,5029.52",15967
f4acc6c9-75fb-4369-9c65-3eea29d15845,"0, 0, 1",0,"-64.1234,0.,-17.5968","64.1234,73.0076,17.5968","12824.68,7300.76,3519.36",15968
f4ae7dee-d6a3-44a8-86f6-d62c5be7bda9,"0, 0, 1",0,"-6.57037e+01,-5.06287e-03,-3.50404e+01","65.6959,75.5289,35.0035","13139.96,7553.396287,7004.39",15969
f4b1c97b-ea2d-4911-8fe4-a8368e426781,"0, 0, 1",0,"-0.905123,0.,-0.484222","0.905123,0.248114,0.484222","181.0246,24.8114,96.8444",15970
f4b2a2d0-88b7-4444-9171-6999e2efdd4a,"0, 0, 1",0,"-0.805777,0.,-0.295149","0.805777,1.662382,0.295149","161.1554,166.2382,59.0298",15971
f4b2ab85-c3f3-4ffc-93f2-8cb006d84f42,"0, 0, 1",0,"-32.9225,0.,-38.9075",",32.9225,168.3,38.9075",",6584.5,16830.,7781.5",15972
f4b4ea86-a69f-4a33-b42e-ce7767a4806a,"0, 0, 1",0,"-1.40000e+02,-2.53382e-15,-4.74463e+01","140.,83.1461,47.4736","28000.,8314.61,9491.99",15973
f4b66843-e104-4a61-b0c0-177749bcb3c8,"0, 0, 1",0,"-0.393028,0.,-0.429071","0.393016,0.994083,0.428982","78.6044,99.4083,85.8053",15974
f4b692d2-0c69-4ed5-b7d6-624e30d5dac1,"0, 0, 1",0,"-2.61171e-01,-3.80000e-05,-2.60835e-01","0.26124,0.524763,0.260871","52.2411,52.4801,52.1706",15975
f4bd26a5-6b6b-4c70-9cf9-09b8310c4454,"0, 0, 1",0,"-5.42688e-01,-3.07000e-04,-1.04537e-01","0.543286,1.04718,0.104396","108.5974,104.7487,20.8933",15976
f4bdfa33-2e30-4fa7-aee0-fd031870b514,"0, 0, 1",0,"-45.0671,0.,-42.1069",",45.0671,186.2291,42.1069",",9013.42,18622.91,8421.38",15977
f4c89ec6-3ecf-45e2-a6f9-1b7591f4c57e,"0, 0, 1",0,"-1.309622,0.,-0.610231","1.309622,1.156796,0.610562","261.9244,115.6796,122.0793",15978
f4d386d0-3b3a-4ce4-aa5c-61eb2234ed04,"0, 0, 1",0,"-41.9863,0.,-47.0156","41.9863,85.8111,47.0156","8397.26,8581.11,9403.12",15979
f4d6aa0f-b83e-43b4-9639-eefa3cfec069,"0, 0, 1",0,"-0.249999,0.,-0.249999","0.249999,0.090028,0.249999","49.9998,9.0028,49.9998",15980
f4d86465-1f41-4562-9e3d-3d4e239a9d1e,"0, 0, 1",0,"-1.51930e+00,-3.13000e-04,-7.72488e-01","1.52028,0.870974,0.772413","303.958,87.1287,154.4901",15981
f4de462a-d98d-4620-8dfb-b1808369c153,"0, 0, 1",0,"-35.9456,0.,-32.6001","35.9456,72.2438,32.6001","7189.12,7224.38,6520.02",15982
f50c5818-540d-4067-b2f4-79c25c9fbd9c,"0, 0, 1",0,"-1.20055,-0.,-0.478254","1.2006,0.816067,0.478655","240.115,81.6067,95.6909",15983
f50dada9-bd80-4461-a2b9-4cc55cd5d0b6,"0, 0, 1",0,"-5.12429e-01,-1.19000e-04,-5.12435e-01","0.512371,1.27123,0.512585","102.48,127.1349,102.502",15984
f50fe553-bdd1-4ce5-a3cd-f05c6d8a643c,"0, 0, 1",0,"-51.4302,0.,-1.60002","51.4302,99.6272,1.60114","10286.04,9962.72,320.116",15985
f51798b3-a494-4739-bc56-d2ed45edd4ac,"0, 0, 1",0,"-7.92640e+01,-3.41797e-03,-1.06069e+02",",79.264,117.316,105.833","15852.8,11731.941797,21190.2",15986
f51892fa-5bbc-471f-8a05-4e692650ef01,"0, 0, 1",0,"-1.36488e+01,9.53674e-07,-1.56360e+01",",13.6488,161.876,15.6422",",2729.76,16187.59990463,3127.82",15987
f51cfecb-1a80-49bc-8312-dcd2c5a15e0d,"0, 0, 1",0,"-1.26493e+00,-9.40000e-05,-4.06572e-01","1.26497,0.993565,0.406702","252.99,99.3659,81.3274",15988
f51d3b6f-534e-410e-a930-93f86fcd5ada,"0, 0, 1",0,"-70.5,0.,-36.6625","70.4998,74.8687,36.6621","14099.98,7486.87,7332.46",15989
f5383416-0d83-45bb-b4ae-35787cdc2ca8,"0, 0, 1",0,"-1.,-0.,-0.45","1.,0.75,0.45","200.,75.,90.",15990
f5395b9b-6a84-4a2a-a2c5-23e3e15db9cc,"0, 0, 1",0,"-18.7257,0.,-18.7255",",18.7257,176.1233,18.7255",",3745.14,17612.33,3745.1",15991
f53b97c3-03ba-4ef3-8822-a3156415f1e5,"0, 0, 1",0,"-17.1489,0.,-8.0999",",17.1489,132.2708,8.0999",",3429.78,13227.08,1619.98",15992
f5411f08-a573-4f9a-8c06-323e91a49997,"0, 0, 1",0,"-1.27888,0.,-0.293546","1.27888,0.676028,0.293546","255.776,67.6028,58.7092",15993
f54ecfc9-f3bb-4033-b94f-3c2e85f6b32d,"0, 0, 1",0,"-0.279701,-0.,-0.107081","0.279701,0.42278,0.107081","55.9402,42.278,21.4162",15994
f54fc43e-36be-4a85-9031-41112bfb2319,"0, 0, 1",0,"-4.41491e-01,-2.30000e-04,-4.12793e-01","0.441384,0.63863,0.412877","88.2875,63.886,82.567",15995
f551e961-dce8-4f30-bef5-a66758439490,"0, 0, 1",0,"-6.64218e-01,1.10000e-05,-3.52263e-01","0.664218,0.386649,0.352234","132.8436,38.6638,70.4497",15996
f55844e2-fea1-4ebd-94da-65805580e4ff,"0, 0, 1",0,"-22.9628,0.,-6.3053","22.9628,50.8179,6.3053","4592.56,5081.79,1261.06",15997
f5619c81-fc74-4a08-92bb-333c5fd27866,"0, 0, 1",0,"-0.570569,0.,-0.526228","0.570569,0.3505,0.526228","114.1138,35.05,105.2456",15998
f563f18b-e429-47f9-b61c-eeba5726fce4,"0, 0, 1",0,"-1.34797,0.,-0.281027","1.34797,2.40026,0.283228","269.594,240.026,56.4255",15999
f5675233-21fa-4f6e-9f0a-bc1d5ba45e63,"0, 0, 1",0,"-1.13779e+00,6.50000e-05,-4.44032e-01","1.13745,0.711217,0.44335","227.524,71.1152,88.7382",16000
f5682ba4-7e67-4a74-9886-9b32ce3e13bb,"0, 0, 1",0,"-30.,0.,-0.4","30.,45.,0.4","6000.,4500.,80.",16001
f56dd8b9-4faf-4a23-85c6-30098f85bee8,"0, 0, 1",0,"-25.0107,0.,-23.9441",",25.0107,107.7252,23.9441",",5002.14,10772.52,4788.82",16002
f571ab94-5b4b-4db0-9eab-ead0b487b22f,"0, 0, 1",0,"-9.00000e+01,-1.61842e-15,-3.19599e+01",",90.,258.,31.9967","18000.,25800.,6395.66",16003
f5721642-49fc-478f-a7c6-aaed14aaca3e,"0, 0, 1",0,"-141.377,0.,-15.6549","141.377,182.498,15.6671","28275.4,18249.8,3132.2",16004
f574b3c9-6169-42a0-8c79-39c0f33c4018,"0, 0, 1",0,"-1.48962e-01,-9.00000e-06,-1.48669e-01","0.148962,0.655868,0.148669","29.7924,65.5877,29.7338",16005
f5750fe5-bc61-4f62-b086-d41d6abfab96,"0, 0, 1",0,"-0.486201,0.,-0.394062","0.486201,0.620739,0.39432","97.2402,62.0739,78.8382",16006
f5788f2b-43a4-4740-8509-1326aa2db98c,"0, 0, 1",0,"-0.315286,0.,-0.161262","0.315286,0.594816,0.161326","63.0572,59.4816,32.2588",16007
f5896bce-47ba-4e28-b12d-9791e90812ed,"0, 0, 1",0,"-87.1149,0.,-40.","87.1149,90.3222,40.0134","17422.98,9032.22,8001.34",16008
f58ec265-ab64-4841-b1a6-f82ba5c62334,"0, 0, 1",0,"-4.46737e+01,-2.07214e-03,-2.35168e+01","44.6737,81.5268,23.5168","8934.74,8152.887214,4703.36",16009
f59899b7-4e62-49a2-b5cd-26953f23629d,"0, 0, 1",0,"-7.49804,0.,-7.75024",",7.49804,23.3403,7.75024","1499.608,2334.03,1550.048",16010
f5a73dec-1509-4240-832d-907c5287320c,"0, 0, 1",0,"-9.92961e+00,1.24585e-04,-4.21961e+00",",9.93072,27.7372,4.23525","1986.033,2773.7075415,845.486",16011
f5a92e10-0d6a-4080-8dc1-6e7c996f482e,"0, 0, 1",0,"-0.335482,-0.,-0.085105","0.335482,1.01706,0.085173",",67.0964,101.706,17.0278",16012
f5ae604f-a43b-4df4-9b44-c280f8133cc7,"0, 0, 1",0,"-91.2644,0.,-88.8887",",91.2644,129.6293,88.8887","18252.88,12962.93,17777.74",16013
f5b8691b-efdc-4613-ac88-916bafc85dc0,"0, 0, 1",0,"-1.40069e+01,-8.43769e-16,-1.40069e+01",",14.0069,141.945,14.0069",",2801.38,14194.5,2801.38",16014
f5b9df5f-562b-4064-bcb4-cf2daf47cd33,"0, 0, 1",0,"-0.58694,0.,-0.586944","0.58694,1.019541,0.586944","117.388,101.9541,117.3888",16015
f5bcb3ea-c9d5-45a4-8291-4bc04bde8ac0,"0, 0, 1",0,"-4.25832e-01,-2.10000e-05,-3.40267e-01","0.42589,0.369191,0.340168","85.1722,36.9212,68.0435",16016
f5becbc2-b8f3-4689-92ac-8aecc4a1bcea,"0, 0, 1",0,"-1.21414e+00,-3.50000e-05,-4.80464e-01","1.21417,0.822062,0.480293","242.831,82.2097,96.0757",16017
f5c3d1ab-5434-4712-ae98-65ded6e5c166,"0, 0, 1",0,"-0.558123,0.,-0.479604","0.558123,0.932891,0.479604","111.6246,93.2891,95.9208",16018
f5c6c11a-9a55-4f98-ad3b-3f7614e8885b,"0, 0, 1",0,"-0.470394,0.,-0.469908","0.470394,0.878607,0.469908","94.0788,87.8607,93.9816",16019
f5c8c735-859a-43a7-9c11-00da41d2e73d,"0, 0, 1",0,"-1.074447e+00,1.680000e-04,-4.433900e-01","1.074447,0.85345,0.443352","214.8894,85.3282,88.6742",16020
f5cc1e38-02a5-4695-a474-c32fdf12b3cc,"0, 0, 1",0,"-51.1168,0.,-44.297",",51.1168,191.6822,44.297","10223.36,19168.22,8859.4",16021
